ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
32,035,0000,320350001359,2,32-035-0000-03,00178,3,01,32035000135901,01,1,1,29,02,2019,0101,032,221,1,,,,,,1
32,035,0000,320350001367,2,32-035-0000-03,00178,3,01,32035000136701,01,1,1,30,09,2017,0101,032,221,1,,,,,,1
32,035,0000,320350001369,2,32-035-0000-03,00178,3,01,32035000136901,01,1,1,30,08,2018,0101,032,221,1,,,,,,1
32,035,0000,320350001371,2,32-035-0000-03,00179,3,01,32035000137101,01,1,1,21,02,2019,0101,032,221,1,,,,,,1
32,035,0000,320350001375,2,32-035-0000-03,00180,2,01,32035000137501,01,1,1,22,11,2018,0102,032,221,1,,,,,,1
32,035,0000,320350001375,2,32-035-0000-03,00180,2,01,32035000137502,02,1,1,19,02,2020,0101,032,221,1,,,,,,1
32,035,0000,320350001411,2,32-035-0000-03,00181,3,02,32035000141101,01,1,1,19,06,2018,0101,032,221,1,,,,,,1
32,035,0000,320350001462,2,32-035-0000-03,00184,3,01,32035000146201,01,1,1,18,06,2019,0101,032,221,1,,,,,,1
32,035,0000,320350001472,2,32-035-0000-03,00185,2,02,32035000147201,01,1,1,21,01,2018,0101,032,221,1,,,,,,1
32,035,0000,320350001474,2,32-035-0000-03,00185,2,02,32035000147401,01,1,1,24,08,2016,0101,032,221,1,,,,,,1
32,035,0000,320350001474,2,32-035-0000-03,00185,2,02,32035000147402,02,1,1,20,04,2018,0101,032,221,1,,,,,,1
32,035,0000,320350001484,2,32-035-0000-03,00185,2,01,32035000148401,01,1,1,33,10,2019,0101,032,221,1,,,,,,1
32,035,0000,320350001494,2,32-035-0000-03,00185,2,02,32035000149401,01,1,1,25,03,2019,0101,032,221,1,,,,,,1
32,036,0000,320360000014,2,32-036-0000-06,00002,5,01,32036000001401,01,1,1,39,99,9999,9999,999,999,9,,,,,,3
32,036,0000,320360000015,2,32-036-0000-06,00002,5,01,32036000001501,01,1,1,34,99,9999,9999,999,999,9,,,,,,3
32,036,0000,320360000062,2,32-036-0000-06,00007,5,01,32036000006201,01,1,3,32,07,2015,0401,032,221,1,,,,,,3
32,036,0000,320360000062,2,32-036-0000-06,00007,5,01,32036000006202,02,1,3,5,07,2015,0501,032,221,1,,,,,,3
32,036,0000,320360000135,2,32-036-0000-06,00014,4,01,32036000013501,01,1,3,22,10,2019,0301,032,221,1,,,,,,3
32,036,0000,320360000141,2,32-036-0000-06,00015,5,01,32036000014101,01,1,1,28,03,2019,0101,032,221,1,,,,,,3
32,036,0000,320360000151,2,32-036-0000-06,00015,5,01,32036000015101,01,1,1,22,07,2015,0101,032,221,1,,,,,,3
32,036,0000,320360000250,2,32-036-0000-06,00025,4,01,32036000025001,01,1,1,999,99,9999,9999,999,999,9,,,,,,3
32,036,0000,320360000283,2,32-036-0000-06,00027,4,01,32036000028301,01,1,1,36,06,2019,0101,032,221,1,,,,,,3
32,036,0000,320360000341,2,32-036-0000-06,00030,4,01,32036000034101,01,1,3,999,99,9999,9999,999,999,9,,,,,,3
32,036,0000,320360000353,2,32-036-0000-06,00030,4,01,32036000035301,01,1,1,30,10,2016,0101,025,221,1,,,,,,3
32,036,0000,320360000364,2,32-036-0000-06,00031,4,01,32036000036401,01,1,1,21,06,2017,0101,032,221,1,,,,,,3
32,036,0000,320360000368,2,32-036-0000-06,00031,4,01,32036000036801,01,1,1,42,02,2020,0102,032,221,1,,,,,,3
32,036,0000,320360000511,2,32-036-0000-06,00043,4,01,32036000051101,01,1,1,32,06,2019,0101,032,213,3,09,2019,0103,1,01,3
32,036,0000,320360000546,2,32-036-0000-06,00047,4,01,32036000054601,01,1,1,41,10,2017,0101,032,221,1,,,,,,3
32,036,0000,320360000563,2,32-036-0000-06,00049,4,05,32036000056301,01,1,1,19,11,2018,0101,032,221,3,12,2018,0301,1,01,3
32,036,0000,320360000564,2,32-036-0000-06,00049,4,02,32036000056401,01,1,1,22,10,2018,0101,032,221,1,,,,,,3
32,036,0000,320360000575,2,32-036-0000-06,00050,5,01,32036000057501,01,1,1,20,04,2017,0101,032,221,1,,,,,,3
32,036,0000,320360000648,2,32-036-0000-06,00054,5,01,32036000064801,01,1,3,19,06,9999,9999,999,999,9,,,,,,3
32,036,0000,320360000666,2,32-036-0000-06,00054,5,01,32036000066601,01,1,1,19,11,2019,0401,032,221,9,,,,,,3
32,036,0000,320360000943,2,32-036-0000-06,00073,4,01,32036000094301,01,1,1,23,99,9999,9999,999,999,9,,,,,,3
32,036,0000,320360000992,2,32-036-0000-06,00080,5,01,32036000099201,01,1,1,16,02,2018,0101,032,221,1,,,,,,3
32,036,0000,320360001023,2,32-036-0000-06,00085,5,01,32036000102301,01,1,1,21,11,2019,0101,032,221,9,,,,,,3
32,036,0000,320360001029,2,32-036-0000-06,00088,4,01,32036000102901,01,1,1,50,12,2019,0102,032,221,3,03,2020,0301,1,01,3
32,036,0000,320360001029,2,32-036-0000-06,00088,4,01,32036000102902,02,1,1,27,12,2019,0102,032,221,3,03,2020,0301,3,,3
32,036,0000,320360001032,2,32-036-0000-06,00088,4,01,32036000103201,01,1,3,34,06,2019,0101,032,221,1,,,,,,3
32,036,0000,320360001054,2,32-036-0000-06,00090,5,01,32036000105401,01,1,1,34,11,2019,0102,032,221,1,,,,,,3
32,036,0000,320360001059,2,32-036-0000-06,00091,5,01,32036000105901,01,1,1,25,03,2017,0101,032,221,1,,,,,,3
32,036,0000,320360001061,2,32-036-0000-06,00091,5,01,32036000106101,01,1,1,33,11,2018,0101,032,221,1,,,,,,3
32,036,0000,320360001071,2,32-036-0000-06,00092,4,01,32036000107101,01,1,1,21,08,2018,0501,032,221,9,,,,,,3
32,036,0000,320360001082,2,32-036-0000-06,00093,5,01,32036000108201,01,1,1,25,07,2019,0102,032,221,3,10,2019,0301,1,01,3
32,036,0000,320360001086,2,32-036-0000-06,00094,4,01,32036000108601,01,1,1,31,06,2016,0101,032,221,3,11,2019,0801,1,01,3
32,036,0000,320360001088,2,32-036-0000-06,00095,4,01,32036000108801,01,1,1,18,03,2019,0101,032,221,1,,,,,,3
32,036,0000,320360001090,2,32-036-0000-06,00095,4,01,32036000109001,01,1,1,35,06,2017,0101,032,221,1,,,,,,3
32,036,0000,320360001096,2,32-036-0000-06,00097,7,01,32036000109601,01,1,1,999,99,9999,9999,999,999,9,,,,,,3
32,036,0000,320360001097,2,32-036-0000-06,00098,4,01,32036000109701,03,1,3,15,02,2020,0501,032,221,1,,,,,,3
32,036,0000,320360001107,2,32-036-0000-06,00099,5,01,32036000110701,01,1,3,24,10,2019,0601,032,221,1,,,,,,3
32,036,0000,320360001107,2,32-036-0000-06,00099,5,01,32036000110702,02,1,1,9,10,2019,0601,032,221,1,,,,,,3
32,036,0000,320360001107,2,32-036-0000-06,00099,5,01,32036000110703,03,1,1,5,10,2019,0601,032,221,1,,,,,,3
32,036,0000,320360001107,2,32-036-0000-06,00099,5,01,32036000110704,04,1,1,3,10,2019,0601,032,221,1,,,,,,3
32,036,0000,320360001107,2,32-036-0000-06,00099,5,01,32036000110705,05,1,1,1,10,2019,0601,032,221,1,,,,,,3
32,036,0000,320360001123,2,32-036-0000-06,00103,5,01,32036000112301,01,1,1,29,07,2018,0101,032,221,1,,,,,,3
32,036,0000,320360001129,2,32-036-0000-06,00106,5,01,32036000112901,01,1,3,16,02,2016,0401,032,221,1,,,,,,3
32,036,0000,320360001148,2,32-036-0000-06,00109,4,01,32036000114801,01,1,1,40,06,2018,0101,032,221,1,,,,,,3
32,036,0000,320360001174,2,32-036-0000-06,00113,4,01,32036000117401,01,1,1,30,02,2017,0102,032,221,1,,,,,,3
32,036,0000,320360001181,2,32-036-0000-06,00113,4,01,32036000118101,01,1,3,999,99,9999,9999,999,999,9,,,,,,3
32,036,0000,320360001186,2,32-036-0000-06,00114,5,01,32036000118601,01,1,1,35,05,2019,0102,032,221,3,08,2019,0301,1,01,3
32,036,0000,320360001212,2,32-036-0000-06,00116,5,01,32036000121201,01,1,3,19,06,2019,9999,999,999,9,,,,,,3
32,036,0000,320360001225,2,32-036-0000-06,00119,4,02,32036000122501,01,1,1,14,07,2016,0501,032,221,1,,,,,,3
32,036,0000,320360001243,2,32-036-0000-06,00121,4,01,32036000124301,01,1,1,28,07,2016,0101,032,221,1,,,,,,3
32,036,0000,320360001322,2,32-036-0000-03,00001,19,01,32036000132201,01,1,3,72,01,2020,0301,032,221,1,,,,,,1
32,036,0000,320360001330,2,32-036-0000-03,00001,19,02,32036000133001,01,1,1,20,10,2018,0101,032,221,3,12,2019,0301,1,01,1
32,036,0000,320360001387,2,32-036-0000-03,00004,17,01,32036000138701,01,1,3,30,04,2016,0301,032,221,1,,,,,,1
32,036,0000,320360001393,2,32-036-0000-03,00004,17,02,32036000139301,01,1,3,19,10,2019,0101,032,221,1,,,,,,1
32,036,0000,320360001401,2,32-036-0000-03,00004,17,01,32036000140101,01,1,3,24,06,2018,0301,032,221,1,,,,,,1
32,036,0000,320360001406,2,32-036-0000-03,00004,17,01,32036000140601,01,1,3,22,10,2018,0101,032,221,1,,,,,,1
32,036,0000,320360001408,2,32-036-0000-03,00004,17,01,32036000140801,01,1,1,25,04,2016,0301,032,221,1,,,,,,1
32,036,0000,320360001408,2,32-036-0000-03,00004,17,01,32036000140802,03,1,1,1,02,2019,0301,032,221,1,,,,,,1
32,036,0000,320360001427,2,32-036-0000-03,00005,19,02,32036000142701,01,1,1,23,02,2020,0101,032,221,1,,,,,,1
32,036,0000,320360001458,2,32-036-0000-03,00008,18,01,32036000145801,01,1,1,22,08,2015,0101,032,221,1,,,,,,1
32,036,0000,320360001458,2,32-036-0000-03,00008,18,01,32036000145802,02,1,3,23,08,2015,0101,032,221,1,,,,,,1
32,036,0000,320360001458,2,32-036-0000-03,00008,18,01,32036000145803,03,1,1,1,08,2015,0301,032,221,1,,,,,,1
32,036,0000,320360001541,2,32-036-0000-03,00025,17,01,32036000154101,01,1,1,38,09,2019,0101,032,221,1,,,,,,1
32,036,0000,320360001584,2,32-036-0000-03,00029,18,01,32036000158401,01,1,1,50,12,2016,0101,032,221,3,01,2018,0101,1,01,1
32,037,0000,320370000072,2,32-037-0000-03,00027,3,01,32037000007201,01,1,1,44,03,2019,0101,032,221,1,,,,,,1
32,037,0000,320370000111,2,32-037-0000-03,00037,4,02,32037000011101,01,1,1,25,11,2018,0101,032,221,1,,,,,,1
32,037,0000,320370000132,2,32-037-0000-03,00044,3,01,32037000013201,01,1,3,28,06,2019,0101,032,221,1,,,,,,1
32,037,0000,320370000141,2,32-037-0000-03,00045,3,01,32037000014101,01,1,1,20,10,2016,0101,032,221,1,,,,,,1
32,037,0000,320370000203,2,32-037-0000-03,00061,3,01,32037000020301,01,1,1,22,06,2019,0101,032,221,1,,,,,,1
32,037,0000,320370000224,2,32-037-0000-03,00064,3,01,32037000022401,01,1,3,20,12,2019,0401,032,221,1,,,,,,1
32,037,0000,320370000302,2,32-037-0000-03,00080,3,02,32037000030201,01,1,1,29,03,2020,0102,032,213,2,,,,,,1
32,037,0000,320370000395,2,32-037-0000-03,00081,3,01,32037000039501,01,1,1,28,04,2019,0101,032,221,1,,,,,,1
32,037,0000,320370000420,2,32-037-0000-03,00081,3,01,32037000042001,01,1,1,29,12,2018,0101,032,221,1,,,,,,1
32,037,0000,320370000558,2,32-037-0000-05,00010,5,02,32037000055801,01,1,3,17,08,2019,0401,032,999,9,,,,,,2
32,037,0000,320370000610,2,32-037-0000-05,00016,5,01,32037000061001,01,1,1,18,07,2019,0101,032,221,1,,,,,,2
32,037,0000,320370000865,2,32-037-0000-03,00082,3,01,32037000086501,01,1,1,25,10,2019,0102,032,221,1,,,,,,1
32,037,0000,320370000902,2,32-037-0000-03,00082,3,01,32037000090201,01,1,1,12,04,2016,0101,032,221,1,,,,,,1
32,037,0000,320370000908,2,32-037-0000-03,00082,3,01,32037000090801,01,1,1,23,05,2019,0101,032,221,3,12,2019,0301,1,03,1
32,037,0000,320370000908,2,32-037-0000-03,00082,3,01,32037000090802,02,1,1,29,02,2020,0101,032,221,1,,,,,,1
32,037,0000,320370000957,2,32-037-0000-03,00082,3,01,32037000095701,01,1,1,30,06,2019,0102,032,221,3,11,2019,0301,1,01,1
32,037,0000,320370001321,2,32-037-0000-04,00042,3,02,32037000132101,01,1,3,999,99,9999,9999,999,999,9,,,,,,2
32,037,0000,320370001327,2,32-037-0000-04,00042,3,01,32037000132701,01,1,1,20,05,2019,0101,032,221,1,,,,,,2
32,037,0000,320370001378,2,32-037-0000-03,00098,3,02,32037000137801,01,1,1,18,05,2019,0101,032,221,1,,,,,,1
32,037,0000,320370001378,2,32-037-0000-03,00098,3,02,32037000137802,02,1,1,15,05,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000030,2,32-038-0000-05,00004,15,01,32038000003001,01,1,1,23,07,2018,0101,032,221,3,10,2018,0301,1,01,2
32,038,0000,320380000067,2,32-038-0000-05,00004,15,01,32038000006701,01,1,1,39,07,2018,0301,032,221,3,08,2019,0301,1,01,2
32,038,0000,320380000163,2,32-038-0000-05,00012,14,01,32038000016301,01,1,1,46,03,2015,0101,032,221,3,04,2017,0301,1,01,2
32,038,0000,320380000193,2,32-038-0000-03,00003,10,01,32038000019301,01,1,1,31,04,2017,0101,032,221,3,12,2019,0301,1,01,1
32,038,0000,320380000342,2,32-038-0000-03,00012,10,02,32038000034201,01,1,3,16,02,2018,0401,032,221,9,,,,,,1
32,038,0000,320380000371,2,32-038-0000-03,00015,12,01,32038000037101,01,1,1,25,11,2016,0101,032,221,1,,,,,,1
32,038,0000,320380000385,2,32-038-0000-03,00019,10,01,32038000038501,01,1,1,41,12,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000389,2,32-038-0000-03,00019,10,01,32038000038901,01,1,1,40,04,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000408,2,32-038-0000-03,00024,10,01,32038000040801,01,1,1,32,02,2016,0101,032,221,1,,,,,,1
32,038,0000,320380000417,2,32-038-0000-03,00026,9,01,32038000041701,01,1,1,43,02,2016,0405,032,221,1,,,,,,1
32,038,0000,320380000420,2,32-038-0000-03,00027,10,01,32038000042001,01,1,1,25,04,2015,0101,032,221,1,,,,,,1
32,038,0000,320380000424,2,32-038-0000-03,00029,10,01,32038000042401,01,1,1,44,02,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000428,2,32-038-0000-03,00030,9,01,32038000042801,01,1,1,17,10,2015,0101,032,221,1,,,,,,1
32,038,0000,320380000433,2,32-038-0000-03,00032,9,01,32038000043301,01,1,1,25,03,2020,0101,032,221,1,,,,,,1
32,038,0000,320380000439,2,32-038-0000-03,00032,9,01,32038000043901,01,1,1,25,02,2020,0101,032,221,1,,,,,,1
32,038,0000,320380000450,2,32-038-0000-03,00032,9,02,32038000045001,01,1,1,43,02,2018,0101,032,221,3,11,2018,0301,1,01,1
32,038,0000,320380000457,2,32-038-0000-03,00032,9,01,32038000045701,01,1,1,32,01,2017,0101,032,221,1,,,,,,1
32,038,0000,320380000526,2,32-038-0000-03,00041,9,01,32038000052601,01,1,1,30,04,2017,0101,032,221,3,11,2019,0301,1,01,1
32,038,0000,320380000536,2,32-038-0000-03,00042,9,01,32038000053601,01,1,1,44,11,2019,0102,032,221,1,,,,,,1
32,038,0000,320380000541,2,32-038-0000-03,00042,9,01,32038000054101,01,1,1,35,05,2018,0102,032,221,1,,,,,,1
32,038,0000,320380000590,2,32-038-0000-03,00043,10,01,32038000059001,01,1,1,28,02,2020,0102,032,221,1,,,,,,1
32,038,0000,320380000656,2,32-038-0000-03,00051,9,01,32038000065601,01,1,1,30,05,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000667,2,32-038-0000-03,00053,10,01,32038000066701,01,1,1,32,12,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000683,2,32-038-0000-03,00055,9,01,32038000068301,01,1,1,42,11,2019,0102,032,221,1,,,,,,1
32,038,0000,320380000686,2,32-038-0000-03,00056,11,01,32038000068601,01,1,1,28,11,2018,0101,032,221,3,02,2019,0301,1,03,1
32,038,0000,320380000695,2,32-038-0000-03,00058,10,01,32038000069501,01,1,1,23,04,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000709,2,32-038-0000-03,00060,9,01,32038000070901,01,1,1,39,03,2019,0101,032,221,2,,,,,,1
32,038,0000,320380000710,2,32-038-0000-03,00060,9,01,32038000071001,01,1,1,22,06,2019,0101,032,221,3,12,2019,0301,1,06,1
32,038,0000,320380000765,2,32-038-0000-03,00073,9,01,32038000076501,01,1,1,39,06,2016,0101,032,221,1,,,,,,1
32,038,0000,320380000779,2,32-038-0000-03,00075,10,01,32038000077901,01,1,1,45,01,2020,0101,032,221,1,,,,,,1
32,038,0000,320380000784,2,32-038-0000-03,00076,10,01,32038000078401,01,1,3,38,03,2016,0101,032,221,1,,,,,,1
32,038,0000,320380000785,2,32-038-0000-03,00076,10,02,32038000078501,01,1,1,33,02,2017,0101,032,221,1,,,,,,1
32,038,0000,320380000829,2,32-038-0000-03,00081,9,01,32038000082901,02,1,1,23,05,2019,0101,032,221,1,,,,,,1
32,038,0000,320380000832,2,32-038-0000-03,00081,9,01,32038000083201,01,1,1,23,10,2016,0101,032,221,1,,,,,,1
32,038,0000,320380000857,2,32-038-0000-03,00081,9,01,32038000085701,01,1,1,44,02,2016,0101,032,221,3,12,2018,0301,1,01,1
32,038,0000,320380000861,2,32-038-0000-03,00081,9,01,32038000086101,01,1,1,33,08,2017,0101,032,221,3,05,2018,0301,1,02,1
32,038,0000,320380000872,2,32-038-0000-03,00081,9,01,32038000087201,01,1,1,22,11,2019,0101,032,221,3,03,2020,0301,1,03,1
32,038,0000,320380000876,2,32-038-0000-03,00081,9,01,32038000087601,01,1,1,32,10,2019,0102,032,221,3,03,2020,0301,1,01,1
32,038,0000,320380000892,2,32-038-0000-03,00081,9,01,32038000089201,01,1,1,71,02,2020,0301,032,221,3,03,2020,0301,1,01,1
32,038,0000,320380000895,2,32-038-0000-03,00081,9,01,32038000089501,01,1,1,37,03,2017,0101,032,221,1,,,,,,1
32,038,0000,320380000907,2,32-038-0000-03,00081,9,01,32038000090701,01,1,1,22,12,2018,0101,032,221,1,,,,,,1
32,038,0000,320380000908,2,32-038-0000-03,00081,9,01,32038000090801,01,1,1,999,99,9999,9999,999,999,9,,,,,,1
32,038,0000,320380000931,2,32-038-0000-03,00081,9,01,32038000093101,01,1,1,35,02,2020,0101,032,221,1,,,,,,1
32,038,0000,320380000942,2,32-038-0000-03,00081,9,01,32038000094201,01,1,1,31,05,2015,0101,032,221,3,02,2017,0301,1,01,1
32,038,0000,320380000950,2,32-038-0000-03,00081,9,01,32038000095001,01,1,1,51,10,2019,0102,032,221,1,,,,,,1
32,038,0000,320380000950,2,32-038-0000-03,00081,9,01,32038000095002,02,1,1,26,10,2019,0102,032,221,1,,,,,,1
32,038,0000,320380000950,2,32-038-0000-03,00081,9,01,32038000095003,03,1,1,24,10,2019,0102,032,221,1,,,,,,1
32,038,0000,320380000953,2,32-038-0000-03,00081,9,01,32038000095301,01,1,1,37,01,2020,0102,032,221,1,,,,,,1
32,038,0000,320380000958,2,32-038-0000-03,00081,9,01,32038000095801,01,1,1,26,10,2016,0101,032,221,3,02,2017,0301,1,01,1
32,038,0000,320380000959,2,32-038-0000-03,00081,9,01,32038000095901,01,1,1,24,10,2018,0102,032,221,3,05,2019,0301,1,04,1
32,038,0000,320380000980,2,32-038-0000-04,00003,14,01,32038000098001,01,1,1,26,01,2020,0102,032,221,1,,,,,,2
32,038,0000,320380000980,2,32-038-0000-04,00003,14,01,32038000098002,02,1,1,15,01,2019,0102,032,221,1,,,,,,2
32,038,0000,320380000980,2,32-038-0000-04,00003,14,01,32038000098003,03,1,3,50,01,2019,0102,032,221,1,,,,,,2
32,038,0000,320380000985,2,32-038-0000-04,00004,11,01,32038000098501,01,1,1,37,01,9999,9999,999,999,9,,,,,,2
32,038,0000,320380000989,2,32-038-0000-04,00005,11,01,32038000098901,01,1,1,39,09,2017,0101,032,221,3,02,2019,0301,1,99,2
32,038,0000,320380000991,2,32-038-0000-04,00005,11,01,32038000099101,02,1,1,25,06,2019,0101,032,221,1,,,,,,2
32,038,0000,320380000998,2,32-038-0000-04,00005,11,01,32038000099801,01,1,1,29,06,2019,0102,032,221,1,,,,,,2
32,038,0000,320380001005,2,32-038-0000-04,00006,11,01,32038000100501,01,1,1,999,99,9999,9999,999,999,9,,,,,,2
32,038,0000,320380001022,2,32-038-0000-04,00007,11,01,32038000102201,01,1,1,67,12,2019,0301,032,221,3,12,2019,0301,1,01,2
32,038,0000,320380001030,2,32-038-0000-04,00008,10,01,32038000103001,01,1,3,25,06,2018,0101,032,221,1,,,,,,2
32,038,0000,320380001042,2,32-038-0000-04,00012,15,01,32038000104201,01,1,1,29,01,2018,0101,032,221,1,,,,,,2
32,038,0000,320380001058,2,32-038-0000-03,00084,10,01,32038000105801,01,1,1,38,04,2018,0101,032,221,3,05,2019,0301,3,,1
32,038,0000,320380001078,2,32-038-0000-03,00090,9,01,32038000107801,01,1,1,19,11,2018,0101,032,221,1,,,,,,1
32,038,0000,320380001096,2,32-038-0000-03,00090,9,01,32038000109601,01,1,1,19,12,2015,0101,032,221,1,,,,,,1
32,038,0000,320380001158,2,32-038-0000-03,00090,9,01,32038000115801,01,1,1,4,02,2016,0306,032,221,1,,,,,,1
32,038,0000,320380001187,2,32-038-0000-03,00090,9,01,32038000118701,01,1,1,39,04,2015,0101,032,221,3,12,2017,0301,1,01,1
32,038,0000,320380001204,2,32-038-0000-03,00090,9,01,32038000120401,01,1,1,24,01,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001206,2,32-038-0000-03,00090,9,01,32038000120601,01,1,1,31,04,2018,0101,032,221,1,,,,,,1
32,038,0000,320380001211,2,32-038-0000-03,00090,9,02,32038000121101,01,1,1,34,03,2016,0101,032,221,3,10,2019,0301,1,01,1
32,038,0000,320380001217,2,32-038-0000-03,00092,9,01,32038000121701,01,1,1,19,10,2017,0101,999,221,1,,,,,,1
32,038,0000,320380001222,2,32-038-0000-03,00092,9,01,32038000122201,01,1,1,45,11,2017,0101,032,221,1,,,,,,1
32,038,0000,320380001224,2,32-038-0000-03,00092,9,01,32038000122401,01,1,1,21,02,2018,0101,032,221,1,,,,,,1
32,038,0000,320380001228,2,32-038-0000-03,00092,9,01,32038000122801,01,1,1,20,10,2017,0101,032,221,1,,,,,,1
32,038,0000,320380001231,2,32-038-0000-03,00092,9,01,32038000123101,01,1,1,20,12,2015,0101,032,221,1,,,,,,1
32,038,0000,320380001231,2,32-038-0000-03,00092,9,01,32038000123102,02,1,1,18,01,2016,0101,032,221,1,,,,,,1
32,038,0000,320380001234,2,32-038-0000-03,00092,9,01,32038000123401,01,1,1,16,10,2016,0101,032,221,1,,,,,,1
32,038,0000,320380001236,2,32-038-0000-03,00092,9,01,32038000123601,01,1,1,21,02,2020,0101,032,221,1,,,,,,1
32,038,0000,320380001237,2,32-038-0000-03,00092,9,01,32038000123701,01,1,1,56,03,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001239,2,32-038-0000-03,00092,9,01,32038000123901,01,1,1,39,01,2016,0101,032,221,1,,,,,,1
32,038,0000,320380001242,2,32-038-0000-03,00092,9,01,32038000124201,01,1,1,17,01,2017,0101,032,221,3,12,2017,0401,3,,1
32,038,0000,320380001258,2,32-038-0000-03,00092,9,01,32038000125801,01,1,1,27,10,2017,0101,032,221,3,11,2019,0301,1,01,1
32,038,0000,320380001266,2,32-038-0000-03,00092,9,01,32038000126601,01,1,1,46,01,2016,0101,032,221,1,,,,,,1
32,038,0000,320380001273,2,32-038-0000-03,00092,9,01,32038000127301,01,1,1,22,11,2017,0101,999,221,3,03,2020,0301,1,04,1
32,038,0000,320380001284,2,32-038-0000-03,00092,9,01,32038000128401,01,1,1,16,11,2016,0101,032,221,1,,,,,,1
32,038,0000,320380001288,2,32-038-0000-03,00092,9,01,32038000128801,01,1,1,19,12,2017,0101,032,221,3,12,2018,0301,1,03,1
32,038,0000,320380001303,2,32-038-0000-03,00092,9,01,32038000130301,01,1,1,20,12,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001310,2,32-038-0000-03,00092,9,01,32038000131001,01,1,1,19,10,2017,0101,032,221,3,12,2019,0301,3,,1
32,038,0000,320380001310,2,32-038-0000-03,00092,9,01,32038000131002,02,1,1,20,09,2018,0101,032,221,1,,,,,,1
32,038,0000,320380001338,2,32-038-0000-03,00092,9,01,32038000133801,01,1,1,26,01,2020,0101,032,221,1,,,,,,1
32,038,0000,320380001339,2,32-038-0000-03,00092,9,01,32038000133901,01,1,1,15,10,2016,0101,032,221,1,,,,,,1
32,038,0000,320380001339,2,32-038-0000-03,00092,9,01,32038000133902,02,1,1,23,02,2020,0101,032,221,1,,,,,,1
32,038,0000,320380001340,2,32-038-0000-03,00092,9,01,32038000134001,01,1,1,31,10,2016,0101,032,221,3,09,2017,0301,1,01,1
32,038,0000,320380001345,2,32-038-0000-03,00093,9,01,32038000134501,01,1,1,29,01,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001345,2,32-038-0000-03,00093,9,01,32038000134502,02,1,3,25,01,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001348,2,32-038-0000-03,00093,9,01,32038000134801,01,1,1,17,05,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001348,2,32-038-0000-03,00093,9,01,32038000134802,02,1,1,17,05,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001351,2,32-038-0000-03,00093,9,01,32038000135101,01,1,1,39,02,2018,0101,032,221,1,,,,,,1
32,038,0000,320380001352,2,32-038-0000-03,00093,9,01,32038000135201,01,1,1,26,01,2016,0101,032,221,1,,,,,,1
32,038,0000,320380001355,2,32-038-0000-03,00093,9,01,32038000135501,01,1,1,24,12,2017,0101,032,221,1,,,,,,1
32,038,0000,320380001362,2,32-038-0000-03,00093,9,01,32038000136201,01,1,3,14,10,2017,0501,032,221,1,,,,,,1
32,038,0000,320380001377,2,32-038-0000-03,00093,9,01,32038000137701,01,1,1,36,08,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001378,2,32-038-0000-03,00093,9,01,32038000137801,01,1,1,20,01,2018,0101,032,221,1,,,,,,1
32,038,0000,320380001381,2,32-038-0000-03,00093,9,01,32038000138101,01,1,1,34,03,2018,0101,032,221,1,,,,,,1
32,038,0000,320380001404,2,32-038-0000-03,00097,9,01,32038000140401,01,1,1,17,12,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001404,2,32-038-0000-03,00097,9,01,32038000140402,02,1,1,18,10,2019,0101,032,221,1,,,,,,1
32,038,0000,320380001404,2,32-038-0000-03,00097,9,01,32038000140403,03,1,1,18,01,2020,0101,032,221,1,,,,,,1
32,038,0000,320380001406,2,32-038-0000-03,00098,9,01,32038000140601,01,1,1,43,12,2018,0101,032,234,2,,,,,,1
32,038,0000,320380001410,2,32-038-0000-03,00099,9,01,32038000141001,01,1,1,38,01,2020,0101,032,221,1,,,,,,1
32,038,0000,320380001412,2,32-038-0000-03,00099,9,01,32038000141201,01,1,1,25,01,2020,0101,032,221,1,,,,,,1
32,038,0000,320380001416,2,32-038-0000-03,00099,9,01,32038000141601,01,1,1,35,12,2017,0101,032,221,3,12,2019,0301,1,01,1
32,038,0000,320380001418,2,32-038-0000-03,00100,9,01,32038000141801,01,1,1,23,11,2018,0101,032,221,3,12,2019,0301,1,01,1
